2013-11-06;191.443;
2013-11-07;213.850;
2013-11-08;102.748;
2013-11-09;120.678;
2013-11-10;149.309;
2013-11-11;172.870;
2013-11-12;154.476;
2013-11-13;151.671;
2013-11-14;125.105;
2013-11-15;214.570;
2013-11-16;199.588;
2013-11-17;99.995;
2013-11-18;1.903;
2013-11-19;0;
2013-11-20;0;
2013-11-21;32.534;
2013-11-22;92.721;
2013-11-23;187.454;
2013-11-24;186.546;
2013-11-25;195.265;
2013-11-26;179.234;
2013-11-27;201.475;
2013-11-28;209.001;
2013-11-29;185.791;
2013-11-30;180.868;
2013-12-01;169.572;
2013-12-02;175.713;
2013-12-03;171.259;
2013-12-04;169.946;
2013-12-05;152.031;
2013-12-06;154.583;
2013-12-07;152.246;
2013-12-08;185.509;
2013-12-09;171.318;
2013-12-10;163.515;
2013-12-11;182.898;
2013-12-12;182.824;
2013-12-13;186.023;
2013-12-14;249.425;
2013-12-15;230.809;
2013-12-16;216.119;
2013-12-17;186.509;
2013-12-18;209.031;
2013-12-19;118.460;
2013-12-20;194.850;
2013-12-21;191.193;
2013-12-22;194.704;
2013-12-23;168.124;
2013-12-24;162.353;
2013-12-25;158.717;
2013-12-26;144.151;
2013-12-27;119.545;
2013-12-28;157.637;
2013-12-29;168.981;
2013-12-30;165.767;
2013-12-31;167.978;
2014-01-01;171.321;
2014-01-02;185.735;
2014-01-03;170.855;
2014-01-04;165.802;
2014-01-05;182.066;
2014-01-06;170.109;
2014-01-07;181.213;
2014-01-08;178.837;
2014-01-09;190.807;
2014-01-10;201.266;
2014-01-11;173.864;
2014-01-12;211.272;
2014-01-13;198.337;
2014-01-14;173.280;
2014-01-15;182.441;
2014-01-16;206.646;
2014-01-17;172.765;
2014-01-17;185.483;
2014-01-18;175.245;
2014-01-19;174.597;
2014-01-20;173.791;
2014-01-22;157.913;
2014-01-23;186.350;
2014-01-24;153.406;
2014-01-25;159.151;
2014-01-26;157.647;
2014-01-27;155.612;
2014-01-28;196.143;
2014-01-29;163.177;
2014-01-30;128.644;
2014-01-31;148.644;
2014-02-01;171.583;
2014-02-02;86.353;
2014-02-03;85.848;
2014-02-04;162.565;
2014-02-05;197.042;
2014-02-06;213.175;
2014-02-07;203.166;
2014-02-08;191.522;
2014-02-09;189.536;
2014-02-10;218.105;
2014-02-11;236.356;
2014-02-12;156.806;
2014-02-13;180.897;
2014-02-14;132.737;
2014-02-15;207.611;
2014-02-16;203.549;
2014-02-17;181.559;
2014-02-18;183.899;
2014-02-19;177.967;
2014-02-20;82.569;
2014-02-21;183.053;
2014-02-22;186.031;
2014-02-23;198.239;
2014-02-24;138.932;
2014-02-25;200.653;
2014-02-26;200.016;
2014-02-27;215.020;
2014-02-28;208.539;
2014-03-01;172.232;
2014-03-02;180.026;
2014-03-03;226.430;
2014-03-04;228.684;
2014-03-05;226.459;
2014-03-06;176.144;
2014-03-07;191.618;
2014-03-08;141.891;
2014-03-09;126.497;
2014-03-10;120.717;
2014-03-11;200.567;
2014-03-11;134.224;
2014-03-12;146.987;
2014-03-14;146.584;
2014-03-15;149.727;
2014-03-16;149.359;
2014-03-17;173.531;
2014-03-18;168.593;
2014-03-19;180.008;
2014-03-20;177.548;
2014-03-21;166.482;
2014-03-22;172.098;
2014-03-23;172.265;
2014-03-24;159.205;
2014-03-25;198.201;
2014-03-26;180.090;
2014-03-27;214.795;
2014-03-28;193.890;
2014-03-29;148.731;
2014-03-30;167.943;
2014-03-31;170.357;
2014-04-01;160.820;
2014-04-02;147.229;
2014-04-03;176.764;
2014-04-04;174.989;
2014-04-05;163.804;
2014-04-06;204.268;
2014-04-07;182.397;
2014-04-08;205.136;
2014-04-09;191.359;
2014-04-10;173.214;
2014-04-11;166.440;
2014-04-12;161.846;
2014-04-13;184.707;
2014-04-14;191.855;
2014-04-15;157.847;
2014-04-16;175.020;
2014-04-17;166.832;
2014-04-18;171.356;
2014-04-19;172.803;
2014-04-20;206.994;
2014-04-21;110.633;
2014-04-22;154.582;
2014-04-23;107.750;
2014-04-24;241.692;
2014-04-25;212.998;
2014-04-26;167.899;
2014-04-27;182.627;
2014-04-28;207.597;
2014-04-29;170.556;
